tier	label	repo	kind	oracle_priority	corpus_priority	source	status	curation_score	stars	code_hit_count	html_url	reasons	discovery_kind	subkind	bucket
tier2	11a11-lolcode-spongebob-meme-text	11A11/Lolcode-spongebob-meme-text	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/11A11/Lolcode-spongebob-meme-text	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	3r1k0n-lolcodeshenanigans	3r1k0n/LOLCODEshenanigans	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/3r1k0n/LOLCODEshenanigans	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	ajevans-adventofcode2022	AJEvans/AdventOfCode2022	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/AJEvans/AdventOfCode2022	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	ascheibe-lolcode-calculator	AScheibe/lolcode-calculator	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/AScheibe/lolcode-calculator	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	aidanthejsdev-lolcode-calculator	AidanTheJsDev/lolcode-calculator	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/AidanTheJsDev/lolcode-calculator	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	alisatemp-lolcode-project	AlisaTemp/lolcode-project	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/AlisaTemp/lolcode-project	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	arnavk-09-trieslolcode	ArnavK-09/trieslolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/ArnavK-09/trieslolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	blank-zora-lolcode	BLANK-Zora/LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/BLANK-Zora/LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	cmsc124-sat-sem1-2021-gamata-m-tiangson-c-lolcode	CMSC124-SAT-SEM1-2021/Gamata_M_Tiangson_C_LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/CMSC124-SAT-SEM1-2021/Gamata_M_Tiangson_C_LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	camto-mk-lol	Camto/mk.lol	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/Camto/mk.lol	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	cheikomar325-lolcode-snippets	CheikOmar325/LolCode-Snippets	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/CheikOmar325/LolCode-Snippets	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	chingles2404-first-lolcode-program	Chingles2404/first-lolcode-program	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/Chingles2404/first-lolcode-program	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	ckeshua-lolcode	Ckeshua/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/Ckeshua/lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	cleggatron-lolcodefizzbuzz	Cleggatron/LoLCodeFizzBuzz	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/Cleggatron/LoLCodeFizzBuzz	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	computerguyyash-lolcode-rawprogam	ComputerGuyYash/LOLCODE-RawProgam	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/ComputerGuyYash/LOLCODE-RawProgam	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	drownedinapond-lolcode-calculator	DrownedInAPond/Lolcode-Calculator	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/DrownedInAPond/Lolcode-Calculator	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	emptinex-lolcode	EmptineX/Lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/EmptineX/Lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	evancpsc-lolcodes	EvanCPSC/lolcodes	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/EvanCPSC/lolcodes	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	flamongobird-lolcode-fib	FlamongoBird/LOLCODE-Fib	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/FlamongoBird/LOLCODE-Fib	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	foxworn3365-lol-test	FoxWorn3365/LOL-Test	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/FoxWorn3365/LOL-Test	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	github12121-lolcode-stuff	Github12121/LOLCODE-STUFF	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/Github12121/LOLCODE-STUFF	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	iceboxdev-lolcode	IceboxDev/LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/IceboxDev/LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	jonathanmccormickjr-lolcode-fractal-tree	JonathanMcCormickJr/lolcode-fractal-tree	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/JonathanMcCormickJr/lolcode-fractal-tree	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	jonathanmccormickjr-lolcode-web-app	JonathanMcCormickJr/lolcode-web-app	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/JonathanMcCormickJr/lolcode-web-app	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	jonathanmccormickjr-my-first-lolcode-program	JonathanMcCormickJr/my-first-lolcode-program	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/JonathanMcCormickJr/my-first-lolcode-program	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	jun-l04-relativelyprime	Jun-L04/RelativelyPRIME	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/Jun-L04/RelativelyPRIME	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	kaydavid-lolcalc	KAYDAVID/LOLCALC	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/KAYDAVID/LOLCALC	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	kylecow-lolcode	KyleCow/LOLCODe	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/KyleCow/LOLCODe	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	marekgluch-lolcode-circle-and-cross	MarekGluch/lolcode-circle-and-cross	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/MarekGluch/lolcode-circle-and-cross	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	mashuramaru-lolcode	Mashuramaru/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/Mashuramaru/lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	mcmunchly-lolcode	McMunchly/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/McMunchly/lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	milkdromeda-333-favorite-food-using-lolcode	Milkdromeda-333/Favorite-food-using-LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/Milkdromeda-333/Favorite-food-using-LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	milkdromeda-333-integer-calculator-using-lolcode	Milkdromeda-333/Integer-calculator-using-LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/Milkdromeda-333/Integer-calculator-using-LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	milkdromeda-333-name-asker-wiff-lolcode	Milkdromeda-333/name-asker-wiff-LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/Milkdromeda-333/name-asker-wiff-LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	miscstuff839-lolcode	MiscStuff839/Lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/MiscStuff839/Lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	patriccaviezel-lolcode-fibonacci	PatricCaviezel/LOLCODE-Fibonacci	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/PatricCaviezel/LOLCODE-Fibonacci	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	qojosatoru-lolcode	QojoSatoru/LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/QojoSatoru/LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	raddedmc-gcd-in-lol	RaddedMC/gcd-in-lol	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/RaddedMC/gcd-in-lol	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	stanlee1234-lolcode-adv-calc	Stanlee1234/LOLCODE-ADV-CALC	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/Stanlee1234/LOLCODE-ADV-CALC	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	thesquashymaker-lolcode-experiments	TheSquashyMaker/LOLCODE-EXPERIMENTS	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/TheSquashyMaker/LOLCODE-EXPERIMENTS	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	theeernie-lolcode-stuff	TheeErnie/lolcode_stuff	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/TheeErnie/lolcode_stuff	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	tylermathews12-lolcode-rps	TylerMathews12/lolcode-RPS	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/TylerMathews12/lolcode-RPS	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	ulissemini-rockpaperscissors	UlisseMini/RockPaperScissors	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/UlisseMini/RockPaperScissors	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	viwilde-i-can-haz-mr-eatens-name	ViWilde/i-can-haz-mr-eatens-name	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/ViWilde/i-can-haz-mr-eatens-name	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	zadenmaestas-dank-calculator	ZadenMaestas/Dank-Calculator	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/ZadenMaestas/Dank-Calculator	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	adentintime-toying-with-lolcode	aDENTinTIME/toying_with_LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/aDENTinTIME/toying_with_LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	anttijuu-lolhello	anttijuu/lolhello	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/anttijuu/lolhello	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	arrudagates-lolcode-funzies	arrudagates/lolcode-funzies	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/arrudagates/lolcode-funzies	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	artificialstarlight-lolchat	artificialstarlight/LOLchat	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/artificialstarlight/LOLchat	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	arymus-lolcode-basics	arymus/lolcode-basics	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/arymus/lolcode-basics	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	camh96-lolcode	camh96/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/camh96/lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	camilomolina-lolcode-labs	camilomolina/lolcode-labs	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/camilomolina/lolcode-labs	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	danfoy-fizzbuzz-lolcode	danfoy/fizzbuzz-lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/danfoy/fizzbuzz-lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	daniellucasdev-calc-cat	daniellucasdev/calc-cat	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/daniellucasdev/calc-cat	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	devoops0-lolfun	devoops0/lolfun	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/devoops0/lolfun	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	dr2xmillion371-lolcode-projects	dr2xmillion371/lolcode-projects	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/dr2xmillion371/lolcode-projects	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	elliott1645-lolcode	elliott1645/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/elliott1645/lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	evyatarmeged-lolcode-snek	evyatarmeged/lolcode-snek	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/evyatarmeged/lolcode-snek	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	foshesss-lolcode	foshesss/LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/foshesss/LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	harsh778-lol	harsh778/lol	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/harsh778/lol	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	hectoxor-dfs-in-lolcode	hectoxor/DFS-in-LOLcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/hectoxor/DFS-in-LOLcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	helionek-lolcode-n-befunge	helionek/lolcode-n-befunge	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/helionek/lolcode-n-befunge	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	htrant-lol-world	htrant/lol-world	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/htrant/lol-world	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	in0x-spoj-lol	in0x/spoj_lol	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/in0x/spoj_lol	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	itrujnara-list-1-lolcode	itrujnara/List_1_LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/itrujnara/List_1_LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	jacob-a132-lolcode	jacob-a132/LOLcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/jacob-a132/LOLcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	jamtot-lolcode	jamtot/LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/jamtot/LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	jasonhemann-lolcode-lang	jasonhemann/lolcode-lang	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/jasonhemann/lolcode-lang	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	jinsen-x-lolcode-game-of-life	jinsen-x/lolcode-game-of-life	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/jinsen-x/lolcode-game-of-life	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	jojo2357-convolutionlolcode	jojo2357/ConvolutionLolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/jojo2357/ConvolutionLolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	jrem090-lolcode	jrem090/LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/jrem090/LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	jrochafonso-lolcode-tryout	jrochafonso/lolcode_tryout	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/jrochafonso/lolcode_tryout	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	jubiman-aoc2022	jubiman/AOC2022	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/jubiman/AOC2022	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	kevinahuber-lolcatfunyay	kevinahuber/LOLCATFUNYAY	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/kevinahuber/LOLCATFUNYAY	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	lbarry00-lol	lbarry00/LOL	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/lbarry00/LOL	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	maddyb99-lolcode	maddyb99/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/maddyb99/lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	manisha069-even-odd-lolcode	manisha069/Even-Odd-LOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/manisha069/Even-Odd-LOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	mburnayev-lolcode-networking	mburnayev/LOLCODE-networking	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/mburnayev/LOLCODE-networking	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	nchammer-adventofcode2019-lolcode	nchammer/adventofcode2019_lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/nchammer/adventofcode2019_lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	nina-vyedin-simplisafe-agentic-workshop	nina-vyedin-simplisafe/agentic-workshop	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/nina-vyedin-simplisafe/agentic-workshop	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	ofekih-lolcode	ofekih/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/ofekih/lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	orchardstreet-lolcode-irc-client	orchardstreet/LOLCODE-IRC-client	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/orchardstreet/LOLCODE-IRC-client	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	rmartyna-lolcode-examples	rmartyna/LOLCODE-examples	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/rmartyna/LOLCODE-examples	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	rollen1-lolcode	rollen1/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/rollen1/lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	ssuksawat-loltactoe	ssuksawat/LOLTACTOE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/ssuksawat/LOLTACTOE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	sweetx2apple-lolcode	sweetx2apple/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/sweetx2apple/lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	taprapka-lolcode	taprapka/lolcode	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/taprapka/lolcode	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	technoi7-tictactoelolcode	technoi7/ticTacToeLOLCODE	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/technoi7/ticTacToeLOLCODE	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	thefox6-lolcoinz	theFox6/LOLCoinz	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/theFox6/LOLCoinz	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	tuffk-lols	tuffk/lols	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/tuffk/lols	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	wattsap-lolearning	wattsap/lolearning	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/wattsap/lolearning	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	wonder-coconut-lolcode-circlejerk	wonder-coconut/lolcode_circlejerk	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/wonder-coconut/lolcode_circlejerk	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	wydialang-lolcode-project	wydialang/lolcode-project	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/wydialang/lolcode-project	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	yashbee313839-lolcode-scripts	yashbee313839/LOLCODE-Scripts	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/yashbee313839/LOLCODE-Scripts	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	zachdeibert-lol-say	zachdeibert/lol-say	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	10	0	0	https://github.com/zachdeibert/lol-say	corpus-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	seanpm2001-bliss-browser-lolcode	seanpm2001/Bliss_Browser_LOLCODE	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	9	2	0	https://github.com/seanpm2001/Bliss_Browser_LOLCODE	tooling-signal,corpus-signal,noise-signal,also-in-language-snapshot	tooling	tooling	manual-review
tier2	jsantosp-lolcode-dsl	JSantosP/lolcode-dsl	tooling	P2	P3	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	-1	6	0	https://github.com/JSantosP/lolcode-dsl	tooling-signal,noise-signal	tooling	tooling	manual-review
tier2	chameleon-coder-lolcode-rpg-template	Chameleon-Coder/lolcode-rpg-template	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	-3	1	0	https://github.com/Chameleon-Coder/lolcode-rpg-template	corpus-signal,noise-signal,also-in-language-snapshot	corpus	corpus	manual-review
tier2	bearddan2000-lolcode-cli-hello-world	bearddan2000/lolcode-cli-hello-world	corpus	P3	P2	github-repo-search-lolcode-curated-2026-04-01	curated-discovered	-5	0	1	https://github.com/bearddan2000/lolcode-cli-hello-world	corpus-signal,noise-signal,also-in-language-snapshot	corpus	corpus	manual-review
